STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050302 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050302 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050302 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050302 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050302 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050306 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050306 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 09:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 10:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 11:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 12:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 13:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 14:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 15:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 16:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 17:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 19:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 20:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 21:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050308 23:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050309 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050309 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050309 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050311 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 07:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 08:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 09:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 10:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 11:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 12:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 13:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 14:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 15:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 16:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 17:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 20:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 21:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 22:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050312 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050313 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050313 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050313 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050323 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050323 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 00:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 01:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 02:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 03:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 06:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 07:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 08:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 09:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050324 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 06:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 07:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 08:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 09:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 10:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 11:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 12:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 13:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 14:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 15:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 16:00,0.20, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 17:00,0.16, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 18:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 19:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 20:00,0.16, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 21:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 22:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050328 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 00:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 01:00,0.19, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 02:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 03:00,0.14, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 04:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 11:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 12:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050329 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050401 01:00,0.00,g, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050401 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050401 04:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050401 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 06:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 07:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 08:00,0.15, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 09:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 10:00,0.17, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 11:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 12:00,0.10, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050402 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 00:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 01:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 02:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 03:00,0.20, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 04:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 06:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 07:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050403 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050404 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050407 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050408 00:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050408 01:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050408 02:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050408 03:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050408 04:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050408 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 17:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 18:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050412 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050420 21:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050420 22:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050420 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 01:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 02:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 03:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 04:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050421 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050422 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050422 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050422 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 03:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 04:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 12:00,0.23, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 13:00,0.17, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 16:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050423 18:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 03:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 04:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 05:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 06:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 07:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 08:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 10:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 11:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050424 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 03:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 04:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050425 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 07:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 08:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 10:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 11:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 12:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 13:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 14:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 15:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 16:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050427 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050428 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 08:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 13:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 14:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 17:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 18:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 20:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 21:00,0.17, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 22:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050430 23:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 01:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 10:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 11:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050501 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050502 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050503 00:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050504 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050504 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050504 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050506 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 00:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 01:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 02:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 03:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 04:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 05:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 06:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 07:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 08:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 09:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 11:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 12:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 13:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 16:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 17:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 21:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050507 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 08:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20050508 14:00,0.00,T, 
